epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
37,133.446,1.10697,2.42562,0.25745,0.7076,1.19176,0.98209,0.93671,0.98188,0.66971,0.97347,0.92887,0.96883,0.61289,1.07164,1.40727,0.06646,0.72318,1.03501,0.0017624,0.0017624,0.0017624
38,137.033,1.10846,2.36495,0.24966,0.7065,1.18285,0.98538,0.98734,0.98793,0.66373,0.97274,0.97468,0.97407,0.63378,1.21276,1.20495,0.06862,0.56524,1.1148,0.0017558,0.0017558,0.0017558
39,140.437,1.09194,2.4568,0.23986,0.68843,1.176,0.96124,0.9418,0.97889,0.60989,0.96124,0.9418,0.97649,0.62281,1.29514,1.29363,0.06558,0.63045,1.15093,0.0017492,0.0017492,0.0017492
40,143.981,1.11814,2.42664,0.25922,0.71307,1.18824,0.97403,0.96203,0.98359,0.62925,0.97403,0.96203,0.98319,0.64208,1.28247,1.24419,0.06779,0.64697,1.12958,0.0017426,0.0017426,0.0017426
41,147.299,1.12244,2.48257,0.24744,0.70995,1.184,0.98447,0.96203,0.9911,0.66014,0.98447,0.96203,0.9911,0.66438,1.22698,1.18532,0.06264,0.54788,1.08484,0.001736,0.001736,0.001736
42,150.649,1.12271,2.43003,0.24907,0.72262,1.19475,0.9957,0.97468,0.98844,0.64765,0.97212,0.98734,0.9851,0.62567,1.3012,1.28816,0.06842,0.6048,1.16335,0.0017294,0.0017294,0.0017294
43,154.194,1.09187,2.36205,0.24301,0.70194,1.17308,0.98401,0.94937,0.97014,0.71942,0.97577,0.93671,0.95814,0.64089,1.08796,1.18689,0.06548,0.64659,1.03187,0.0017228,0.0017228,0.0017228
44,157.672,1.11591,2.29916,0.23926,0.69133,1.16238,0.98825,0.94937,0.99046,0.67941,0.97483,0.93671,0.97131,0.61586,1.19836,1.31756,0.05804,0.56566,1.04486,0.0017162,0.0017162,0.0017162
45,161.113,1.13535,2.30702,0.23692,0.72283,1.19124,0.93699,0.97468,0.98138,0.69985,0.92482,0.96203,0.97489,0.62892,1.03845,1.35607,0.04875,0.66266,1.02636,0.0017096,0.0017096,0.0017096
46,164.6,1.14823,2.34601,0.23168,0.71819,1.2039,0.94797,0.97468,0.98142,0.69839,0.97404,0.94992,0.982,0.63653,1.11437,1.32967,0.05813,0.55257,1.09345,0.001703,0.001703,0.001703
47,168.051,1.13495,2.36582,0.23828,0.71044,1.19562,0.99093,0.96203,0.99194,0.68051,0.97789,0.94937,0.98427,0.59371,1.15123,1.38968,0.06728,0.56939,1.07806,0.0016964,0.0016964,0.0016964
48,171.505,1.04065,2.31414,0.22512,0.66393,1.14859,0.98328,0.97468,0.99343,0.71715,0.96279,0.98257,0.9832,0.6634,1.04394,1.24381,0.04772,0.51603,1.02635,0.0016898,0.0016898,0.0016898
49,174.878,1.1482,2.27159,0.23323,0.73484,1.20524,0.97483,0.98074,0.9926,0.59562,0.96229,0.96906,0.98,0.57526,1.4054,1.42514,0.05753,0.70239,1.17363,0.0016832,0.0016832,0.0016832
50,178.398,1.08729,2.06771,0.23495,0.6884,1.16918,0.96862,0.96203,0.98576,0.70902,0.98136,0.97468,0.99105,0.58107,0.949,1.43751,0.06443,0.89888,1.00015,0.0016766,0.0016766,0.0016766
51,181.737,1.08567,2.00074,0.23466,0.68419,1.1639,0.95114,0.98559,0.98773,0.69397,0.92809,0.98024,0.97898,0.65725,1.09937,1.2083,0.05318,0.6169,1.04088,0.00167,0.00167,0.00167
52,185.184,1.0503,1.93257,0.22462,0.65891,1.15107,0.95085,0.98734,0.9894,0.69777,0.95085,0.98734,0.97878,0.63824,1.07639,1.20171,0.05557,0.64855,1.0395,0.0016634,0.0016634,0.0016634
