epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
46,629.105,1.65665,2.54086,0.19231,1.0362,1.65817,0.83041,0.89032,0.88223,0.28303,0.83386,0.89677,0.89019,0.5218,2.36726,1.59981,0.02772,1.13764,1.75057,0.00173,0.00173,0.00173
47,641.867,1.65198,2.57995,0.17611,0.98622,1.64814,0.81815,0.89983,0.93123,0.42608,0.79482,0.87476,0.88602,0.50353,1.9024,1.67815,0.02433,1.31695,1.47626,0.001724,0.001724,0.001724
48,654.818,1.62853,2.57799,0.19107,1.01315,1.65397,0.84958,0.88387,0.92117,0.43446,0.84338,0.87742,0.90589,0.51966,1.85202,1.64384,0.02682,0.87738,1.4263,0.001718,0.001718,0.001718
49,667.688,1.62304,2.49503,0.17802,1.00758,1.60948,0.82279,0.86871,0.90234,0.41406,0.79835,0.84291,0.85659,0.49068,1.88697,1.73928,0.04284,0.96527,1.45395,0.001712,0.001712,0.001712
50,682.642,1.64124,2.6456,0.19823,1.04243,1.65248,0.81459,0.92903,0.92936,0.36948,0.79685,0.90968,0.89624,0.53894,2.08401,1.57767,0.03422,1.08334,1.58383,0.001706,0.001706,0.001706
51,695.532,1.64067,2.55157,0.18444,1.01372,1.61573,0.80306,0.90968,0.92779,0.39952,0.78552,0.89032,0.88835,0.54507,1.94003,1.61753,0.02257,0.95733,1.50881,0.0017,0.0017,0.0017
52,707.096,1.60848,2.53341,0.16994,0.97375,1.61579,0.81706,0.91613,0.91722,0.3552,0.80927,0.92258,0.91162,0.53567,2.12482,1.63702,0.024,1.24605,1.63647,0.001694,0.001694,0.001694
53,719.913,1.63687,2.53351,0.176,0.99816,1.6577,0.78377,0.81848,0.83836,0.26097,0.78995,0.82493,0.86161,0.50227,2.33252,1.66231,0.02636,1.03603,1.77224,0.001688,0.001688,0.001688
54,735.911,1.65425,2.50956,0.18483,0.98071,1.6229,0.84934,0.91613,0.95026,0.40063,0.8186,0.88387,0.90474,0.541,2.0111,1.64829,0.02475,1.14161,1.50538,0.001682,0.001682,0.001682
55,747.713,1.62148,2.5311,0.17618,0.99554,1.58147,0.83816,0.90216,0.89436,0.32834,0.83816,0.90216,0.89897,0.5265,2.20489,1.56565,0.02144,1.17312,1.66995,0.001676,0.001676,0.001676
56,758.527,1.62255,2.6122,0.1777,0.96666,1.59844,0.76514,0.87742,0.90985,0.44644,0.74195,0.85331,0.866,0.52677,1.78612,1.58172,0.03396,0.97349,1.41423,0.00167,0.00167,0.00167
57,772.131,1.61369,2.4805,0.17477,0.97062,1.60238,0.80307,0.8945,0.92331,0.45836,0.7799,0.86869,0.86881,0.52421,1.75126,1.51425,0.02576,1.11897,1.39276,0.001664,0.001664,0.001664
58,787.896,1.58919,2.51898,0.1854,0.97603,1.58826,0.77607,0.90968,0.89907,0.38363,0.77607,0.90968,0.89467,0.52917,1.95617,1.54467,0.02771,1.08181,1.49315,0.001658,0.001658,0.001658
59,802.477,1.61657,2.59956,0.18752,0.98934,1.5969,0.8476,0.93295,0.94256,0.44979,0.83425,0.90925,0.91552,0.55797,1.88169,1.5311,0.02364,1.17569,1.48122,0.001652,0.001652,0.001652
60,815.46,1.57347,2.56457,0.18434,0.98352,1.58821,0.81032,0.94194,0.9156,0.41269,0.80954,0.92903,0.89136,0.52261,1.86319,1.58517,0.01831,1.42062,1.48757,0.001646,0.001646,0.001646
61,829.534,1.60914,2.50456,0.17163,0.9865,1.59813,0.86777,0.94839,0.9462,0.50346,0.85539,0.93548,0.93592,0.565,1.64614,1.55151,0.02492,0.91458,1.34573,0.00164,0.00164,0.00164
62,843.127,1.62948,2.53997,0.17751,0.97991,1.61654,0.77969,0.90968,0.91474,0.38426,0.77416,0.90323,0.9024,0.51865,2.01976,1.66639,0.03189,0.92303,1.52224,0.001634,0.001634,0.001634
63,860.8,1.57092,2.42453,0.17317,0.97654,1.58168,0.77634,0.89032,0.88209,0.27904,0.79544,0.85806,0.86682,0.53578,2.40365,1.54524,0.02721,1.20145,1.73866,0.001628,0.001628,0.001628
64,870.996,1.59579,2.43672,0.17615,0.96561,1.59426,0.89069,0.94631,0.96235,0.57613,0.87261,0.92805,0.92603,0.58362,1.48234,1.50571,0.02612,0.77031,1.28639,0.001622,0.001622,0.001622
65,884.65,1.62509,2.46649,0.18636,0.97844,1.61849,0.86936,0.88387,0.94079,0.47177,0.86302,0.87742,0.9304,0.56302,1.74791,1.47978,0.02712,0.84206,1.3824,0.001616,0.001616,0.001616
66,897.502,1.57484,2.43626,0.17835,0.94422,1.58539,0.84179,0.89252,0.94197,0.51576,0.83571,0.88607,0.92789,0.56508,1.56315,1.50091,0.02765,0.83722,1.29965,0.00161,0.00161,0.00161
67,913.047,1.57267,2.47548,0.18439,0.96216,1.582,0.85498,0.90323,0.94545,0.4264,0.85172,0.88938,0.91485,0.57562,1.87567,1.49268,0.0221,0.96958,1.45305,0.001604,0.001604,0.001604
68,929.028,1.59151,2.50805,0.16966,0.96501,1.56909,0.80486,0.90968,0.90636,0.4212,0.7893,0.89677,0.88038,0.55756,1.82441,1.46048,0.02547,1.02135,1.41593,0.001598,0.001598,0.001598
69,941.92,1.57457,2.45018,0.17521,0.99099,1.59156,0.8422,0.89529,0.91825,0.39349,0.824,0.87594,0.88805,0.57643,1.91809,1.41261,0.02969,1.0988,1.47661,0.001592,0.001592,0.001592
70,955.62,1.57101,2.46433,0.18844,0.96731,1.57738,0.84255,0.90323,0.93241,0.42507,0.8241,0.87742,0.89115,0.57563,1.89578,1.44766,0.02564,0.92436,1.45503,0.001586,0.001586,0.001586
71,971.768,1.56461,2.33455,0.17162,0.93302,1.57087,0.84521,0.91594,0.93849,0.53192,0.83926,0.90949,0.92773,0.56643,1.54997,1.46867,0.02038,0.88067,1.3067,0.00158,0.00158,0.00158
72,984.028,1.57399,2.38292,0.16854,0.95608,1.57165,0.85809,0.89729,0.94129,0.40388,0.83959,0.87794,0.91193,0.57367,1.92223,1.49471,0.02554,1.28861,1.45245,0.001574,0.001574,0.001574
73,998.211,1.57107,2.5269,0.17565,0.94396,1.56747,0.79677,0.96774,0.88692,0.46181,0.78168,0.94706,0.86397,0.50996,1.69452,1.5459,0.02408,1.04961,1.38198,0.001568,0.001568,0.001568
74,1010.37,1.55567,2.44505,0.17693,0.954,1.57769,0.81621,0.91685,0.94029,0.49661,0.79364,0.89325,0.89929,0.54419,1.65467,1.57587,0.02759,0.93695,1.33783,0.001562,0.001562,0.001562
75,1026.11,1.57701,2.37074,0.16646,0.95861,1.60746,0.7526,0.94205,0.84142,0.44042,0.7431,0.93311,0.81783,0.49455,1.63348,1.50716,0.0318,0.9982,1.33121,0.001556,0.001556,0.001556
76,1037.79,1.58875,2.44573,0.15765,0.93332,1.57491,0.8784,0.92258,0.95917,0.52481,0.86767,0.91613,0.94834,0.60567,1.57615,1.45686,0.03058,0.8612,1.31787,0.00155,0.00155,0.00155
77,1049.82,1.58255,2.39154,0.1699,0.92952,1.57221,0.89328,0.86403,0.94577,0.49298,0.88044,0.8552,0.91503,0.59138,1.69041,1.43524,0.03302,0.91635,1.3726,0.001544,0.001544,0.001544
78,1062.78,1.56587,2.44244,0.1735,0.92567,1.57821,0.79972,0.92258,0.92641,0.40026,0.78737,0.90968,0.90551,0.57789,1.90968,1.45937,0.02694,0.97634,1.4988,0.001538,0.001538,0.001538
79,1078.98,1.55568,2.40879,0.17593,0.9366,1.546,0.83941,0.94427,0.93418,0.46738,0.82204,0.92903,0.91133,0.56293,1.76439,1.46648,0.02888,0.93958,1.37256,0.001532,0.001532,0.001532
80,1091.67,1.54228,2.40939,0.17446,0.91192,1.54823,0.83222,0.92903,0.92247,0.31998,0.82012,0.91613,0.89556,0.55494,2.26536,1.49439,0.02521,1.03654,1.67815,0.001526,0.001526,0.001526
81,1104.98,1.55097,2.28346,0.16447,0.91582,1.56024,0.7979,0.90968,0.93854,0.47742,0.78092,0.89032,0.90285,0.58746,1.74187,1.45952,0.03191,0.83033,1.38531,0.00152,0.00152,0.00152
82,1117.19,1.55322,2.39498,0.17014,0.92791,1.58458,0.81482,0.93548,0.93768,0.51107,0.8092,0.92903,0.9194,0.58865,1.60708,1.44844,0.02622,0.84904,1.31739,0.001514,0.001514,0.001514
83,1132.59,1.5399,2.34597,0.17808,0.93216,1.55932,0.84072,0.95351,0.93449,0.49244,0.83491,0.94839,0.93086,0.56929,1.74218,1.45895,0.03096,0.82683,1.36127,0.001508,0.001508,0.001508
84,1144.52,1.5298,2.44036,0.17983,0.94618,1.56184,0.81898,0.93548,0.92109,0.54403,0.81334,0.92903,0.91447,0.5709,1.41905,1.40592,0.02652,0.76836,1.27304,0.001502,0.001502,0.001502
85,1156.23,1.52327,2.4104,0.16145,0.91541,1.51514,0.80306,0.94708,0.91048,0.33625,0.80014,0.94839,0.90182,0.56277,2.05328,1.43929,0.02476,1.23167,1.5537,0.001496,0.001496,0.001496
86,1167.97,1.54487,2.35858,0.17131,0.90984,1.52814,0.82395,0.90586,0.92249,0.52238,0.81566,0.88387,0.91096,0.56042,1.47538,1.51678,0.04195,0.78818,1.29045,0.00149,0.00149,0.00149
87,1183.53,1.56284,2.36044,0.17972,0.91794,1.56539,0.77345,0.94711,0.91099,0.42063,0.75048,0.94194,0.88383,0.54524,1.83905,1.4743,0.022,0.93172,1.44021,0.001484,0.001484,0.001484
88,1196.25,1.5235,2.38054,0.16517,0.89472,1.53883,0.81931,0.93609,0.94131,0.4965,0.81366,0.92964,0.93144,0.60951,1.6106,1.35516,0.02718,0.76744,1.32818,0.001478,0.001478,0.001478
