epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
59,478.977,1.53836,2.55003,0.18086,0.94785,1.58487,0.81177,0.91817,0.92652,0.49851,0.806,0.91134,0.90737,0.51213,1.54421,1.60445,0.03434,0.84607,1.3036,0.001652,0.001652,0.001652
60,486.354,1.51723,2.48516,0.18425,0.94766,1.58131,0.82265,0.92258,0.93326,0.4696,0.8176,0.91613,0.91459,0.54319,1.76305,1.55235,0.02534,1.13742,1.41908,0.001646,0.001646,0.001646
61,493.969,1.53895,2.468,0.16845,0.94136,1.59261,0.85202,0.92258,0.95709,0.56271,0.84606,0.91613,0.95032,0.54338,1.43883,1.60565,0.02312,0.98478,1.25166,0.00164,0.00164,0.00164
62,502.018,1.54662,2.52222,0.17064,0.93814,1.58427,0.83899,0.94129,0.93535,0.45592,0.84425,0.94424,0.95212,0.55546,1.83115,1.62899,0.03319,0.78838,1.42272,0.001634,0.001634,0.001634
63,512.449,1.49381,2.42856,0.16638,0.92079,1.57607,0.78898,0.8925,0.89649,0.48567,0.77187,0.87314,0.86581,0.50838,1.56957,1.65842,0.04426,0.88255,1.32736,0.001628,0.001628,0.001628
64,518.747,1.53159,2.42349,0.1759,0.92457,1.59923,0.83835,0.94839,0.95925,0.56767,0.82695,0.93548,0.9395,0.57571,1.44956,1.49814,0.02294,0.83607,1.27073,0.001622,0.001622,0.001622
65,526.969,1.55966,2.4468,0.18548,0.91999,1.6044,0.83887,0.92903,0.94792,0.53519,0.83304,0.92258,0.93711,0.57762,1.51465,1.46906,0.02415,0.8109,1.2875,0.001616,0.001616,0.001616
66,534.617,1.52359,2.43202,0.17471,0.92392,1.58279,0.84578,0.91996,0.95719,0.57373,0.83392,0.90705,0.93815,0.56091,1.41303,1.57837,0.02605,0.76402,1.24461,0.00161,0.00161,0.00161
67,543.232,1.51133,2.47325,0.18001,0.91874,1.57286,0.86989,0.90579,0.95279,0.4982,0.85156,0.8883,0.92952,0.56202,1.6564,1.54566,0.02767,0.88205,1.35848,0.001604,0.001604,0.001604
68,551.171,1.51995,2.49689,0.16466,0.93874,1.55707,0.82807,0.89032,0.92813,0.45661,0.82807,0.89032,0.93245,0.53983,1.71701,1.53867,0.02457,1.12638,1.38038,0.001598,0.001598,0.001598
69,558.606,1.515,2.43289,0.16947,0.92051,1.57119,0.88182,0.92258,0.95996,0.49908,0.87514,0.91613,0.94985,0.59132,1.67653,1.48179,0.02934,0.75963,1.33332,0.001592,0.001592,0.001592
70,566.4,1.51448,2.41553,0.18175,0.90367,1.56492,0.86304,0.94839,0.9547,0.43737,0.86304,0.94839,0.9547,0.58264,1.86002,1.47274,0.03071,0.83166,1.49235,0.001586,0.001586,0.001586
71,575.812,1.5095,2.32177,0.17331,0.89561,1.56178,0.85833,0.93548,0.95589,0.57012,0.86078,0.92258,0.95174,0.57447,1.40742,1.47872,0.02837,0.76915,1.26459,0.00158,0.00158,0.00158
72,582.897,1.52004,2.37256,0.16686,0.90062,1.56896,0.8083,0.94839,0.94766,0.46335,0.8083,0.94839,0.94569,0.55754,1.78348,1.5523,0.03352,0.90559,1.44984,0.001574,0.001574,0.001574
73,591.976,1.50175,2.46615,0.16679,0.89067,1.54122,0.85717,0.93548,0.93617,0.47056,0.85126,0.92903,0.93076,0.55553,1.79538,1.52922,0.02655,0.88973,1.41909,0.001568,0.001568,0.001568
74,599.235,1.47696,2.40666,0.17424,0.91859,1.55518,0.84583,0.92031,0.94839,0.51622,0.84583,0.92031,0.94784,0.55623,1.56858,1.53861,0.0322,0.86592,1.29845,0.001562,0.001562,0.001562
75,608.81,1.50294,2.33294,0.16269,0.9129,1.59231,0.83505,0.92903,0.92723,0.47065,0.81959,0.90859,0.91072,0.55772,1.69087,1.48802,0.02453,1.09935,1.35027,0.001556,0.001556,0.001556
76,615.708,1.50334,2.3902,0.15279,0.89793,1.55608,0.90333,0.90433,0.95983,0.60102,0.91263,0.89032,0.95766,0.5935,1.34203,1.44279,0.02804,0.69536,1.21263,0.00155,0.00155,0.00155
77,623.346,1.50189,2.35789,0.16344,0.9019,1.54594,0.84383,0.90635,0.94815,0.52525,0.83826,0.90279,0.94008,0.55282,1.51604,1.54283,0.02561,0.84665,1.30153,0.001544,0.001544,0.001544
78,631.388,1.47412,2.41461,0.16729,0.88148,1.54539,0.77915,0.91043,0.91766,0.50857,0.76342,0.89522,0.8865,0.51562,1.57088,1.61414,0.0303,0.96907,1.3123,0.001538,0.001538,0.001538
79,641.06,1.49414,2.36673,0.17122,0.90273,1.54176,0.86629,0.91958,0.939,0.54225,0.85805,0.89693,0.92829,0.58373,1.5512,1.47733,0.02664,0.73548,1.27206,0.001532,0.001532,0.001532
80,648.807,1.47942,2.3884,0.17002,0.86546,1.5287,0.83873,0.93948,0.95483,0.4329,0.82129,0.91916,0.93172,0.54711,1.89971,1.6139,0.02722,1.04825,1.46355,0.001526,0.001526,0.001526
81,656.629,1.47876,2.24276,0.15747,0.86636,1.53769,0.8577,0.91613,0.948,0.56317,0.85166,0.90968,0.94437,0.57657,1.46891,1.45864,0.0342,0.7185,1.24341,0.00152,0.00152,0.00152
82,664.126,1.5099,2.38221,0.16849,0.88394,1.56832,0.85983,0.91023,0.94541,0.55348,0.85983,0.91023,0.94622,0.57607,1.45779,1.4695,0.02518,0.81258,1.2666,0.001514,0.001514,0.001514
83,673.165,1.46247,2.29343,0.17297,0.88426,1.54769,0.81599,0.93548,0.90852,0.48688,0.81036,0.92903,0.90663,0.55417,1.59736,1.43678,0.03286,0.78846,1.29775,0.001508,0.001508,0.001508
84,680.401,1.46902,2.36694,0.16884,0.88596,1.56088,0.83236,0.96099,0.93992,0.58469,0.82677,0.95453,0.9348,0.60149,1.35996,1.40508,0.0348,0.67204,1.24944,0.001502,0.001502,0.001502
85,687.431,1.47712,2.35835,0.15776,0.85971,1.51799,0.83328,0.94839,0.95126,0.53495,0.82761,0.94194,0.94381,0.55842,1.53257,1.53187,0.03184,0.88803,1.3155,0.001496,0.001496,0.001496
86,694.693,1.45611,2.29095,0.16414,0.85853,1.51389,0.83776,0.92903,0.94189,0.56662,0.83194,0.92258,0.9394,0.55838,1.38746,1.51481,0.02706,0.81139,1.24444,0.00149,0.00149,0.00149
87,703.772,1.49126,2.31197,0.17619,0.88909,1.55592,0.7672,0.93552,0.92393,0.50523,0.75689,0.92399,0.90299,0.54585,1.62585,1.48734,0.02646,0.92609,1.34769,0.001484,0.001484,0.001484
88,711.577,1.45802,2.30449,0.16059,0.86968,1.53325,0.84555,0.95365,0.95284,0.54514,0.8334,0.93597,0.93999,0.58736,1.52407,1.41783,0.02303,0.87268,1.27069,0.001478,0.001478,0.001478
89,718.344,1.47929,2.36149,0.16737,0.88766,1.53638,0.8811,0.90323,0.9452,0.52258,0.85248,0.89477,0.92347,0.54539,1.59725,1.55377,0.03307,0.73486,1.28567,0.001472,0.001472,0.001472
90,725.204,1.45467,2.25657,0.17404,0.84316,1.52113,0.84801,0.89989,0.9464,0.56143,0.83479,0.92903,0.9431,0.56519,1.4339,1.54332,0.03345,0.70189,1.24431,0.001466,0.001466,0.001466
91,734.378,1.47404,2.36649,0.17793,0.89897,1.53861,0.88745,0.91571,0.95807,0.54096,0.8607,0.94194,0.96159,0.59962,1.58052,1.43641,0.02447,0.74399,1.29893,0.00146,0.00146,0.00146
92,741.723,1.48815,2.302,0.16382,0.87832,1.53228,0.83303,0.93346,0.91176,0.56177,0.82727,0.92701,0.91075,0.54732,1.35258,1.48366,0.03257,0.89975,1.22225,0.001454,0.001454,0.001454
93,749.994,1.44429,2.2714,0.15368,0.85192,1.50648,0.85066,0.90968,0.93081,0.60161,0.84463,0.90323,0.92892,0.56527,1.26368,1.47689,0.0358,0.75049,1.18677,0.001448,0.001448,0.001448
94,756.583,1.45281,2.25984,0.16365,0.87095,1.51079,0.86219,0.90968,0.94757,0.58463,0.86219,0.90968,0.94757,0.58511,1.34839,1.42335,0.02937,0.75585,1.20267,0.001442,0.001442,0.001442
95,766.353,1.44573,2.2287,0.16587,0.87438,1.5022,0.86719,0.89677,0.95937,0.5652,0.86095,0.89032,0.95418,0.60205,1.43603,1.44643,0.02588,0.72929,1.2475,0.001436,0.001436,0.001436
96,774.339,1.44377,2.30624,0.16391,0.86516,1.52242,0.90018,0.93085,0.97166,0.62677,0.88777,0.91859,0.95733,0.60875,1.25679,1.43457,0.02483,0.7508,1.185,0.00143,0.00143,0.00143
97,781.124,1.45133,2.25515,0.17103,0.85639,1.51039,0.85664,0.93548,0.95187,0.64704,0.84234,0.92258,0.93213,0.59318,1.20458,1.43313,0.0269,0.65866,1.15692,0.001424,0.001424,0.001424
98,789.1,1.47415,2.12894,0.16901,0.83731,1.5276,0.86297,0.93448,0.93769,0.51846,0.85116,0.92239,0.91469,0.54148,1.60724,1.49875,0.02505,0.9149,1.30461,0.001418,0.001418,0.001418
99,798.474,1.42896,2.24206,0.17607,0.8603,1.5284,0.86937,0.94465,0.96337,0.52468,0.85161,0.92567,0.93951,0.5815,1.55782,1.54285,0.02803,0.70154,1.29455,0.001412,0.001412,0.001412
100,805.397,1.44897,2.22709,0.17385,0.87576,1.54556,0.89759,0.94194,0.95858,0.52207,0.88449,0.92903,0.93902,0.588,1.57973,1.49558,0.02622,0.91578,1.298,0.001406,0.001406,0.001406
101,813.506,1.48659,2.25805,0.16926,0.88701,1.56487,0.8793,0.94005,0.95636,0.53282,0.87359,0.93627,0.94576,0.55613,1.59791,1.52292,0.02552,0.83739,1.32705,0.0014,0.0014,0.0014
102,820.472,1.41925,2.09161,0.15597,0.83639,1.47484,0.88486,0.94202,0.96469,0.47301,0.87274,0.92912,0.94126,0.58619,1.82038,1.48096,0.02353,0.90288,1.40462,0.001394,0.001394,0.001394
103,829.431,1.43464,2.15221,0.17226,0.86093,1.50636,0.89597,0.94839,0.96997,0.51923,0.88171,0.93548,0.95072,0.56342,1.63563,1.5413,0.02365,0.80964,1.31977,0.001388,0.001388,0.001388
104,836.987,1.38796,2.15207,0.1622,0.82864,1.46614,0.82034,0.93548,0.93099,0.46558,0.81185,0.91613,0.91582,0.53075,1.79701,1.54355,0.02585,0.9377,1.40037,0.001382,0.001382,0.001382
105,844.813,1.46313,2.16302,0.16073,0.84962,1.50426,0.82874,0.96784,0.95814,0.58542,0.82685,0.95484,0.94037,0.57261,1.36789,1.5289,0.02648,0.82939,1.19044,0.001376,0.001376,0.001376
106,852.392,1.42266,2.11205,0.15601,0.8308,1.48684,0.83651,0.94194,0.95497,0.55862,0.83241,0.93548,0.95247,0.58008,1.45973,1.45845,0.02057,0.92355,1.24151,0.00137,0.00137,0.00137
107,861.752,1.42954,2.18466,0.16856,0.85051,1.4838,0.87012,0.95087,0.95769,0.56771,0.85565,0.92903,0.93474,0.55748,1.46433,1.50042,0.02302,0.78931,1.26416,0.001364,0.001364,0.001364
108,869.1,1.41517,2.16263,0.1599,0.83987,1.50301,0.82494,0.90968,0.92884,0.5371,0.81804,0.90323,0.92463,0.56011,1.48666,1.52834,0.02714,0.82915,1.25451,0.001358,0.001358,0.001358
109,876.491,1.42196,2.15573,0.16898,0.85254,1.48362,0.86229,0.92912,0.95949,0.54014,0.86229,0.92912,0.95934,0.59797,1.57081,1.44751,0.02032,0.71354,1.31216,0.001352,0.001352,0.001352
110,883.287,1.42747,2.03956,0.15892,0.81913,1.48941,0.84921,0.9447,0.94962,0.56256,0.85615,0.93548,0.94079,0.59184,1.45799,1.42906,0.02136,0.89965,1.24637,0.001346,0.001346,0.001346
111,892.321,1.4088,1.95874,0.154,0.81538,1.4837,0.83727,0.92944,0.93827,0.6007,0.83153,0.92347,0.92899,0.55357,1.26215,1.46563,0.02631,0.71285,1.19425,0.00134,0.00134,0.00134
112,900.296,1.43735,2.08883,0.16115,0.85068,1.49801,0.80952,0.94839,0.93927,0.45706,0.80952,0.94839,0.93927,0.57035,1.80202,1.42041,0.02363,1.04414,1.42185,0.001334,0.001334,0.001334
113,907.351,1.43087,1.99703,0.16381,0.83279,1.48351,0.89217,0.91613,0.96275,0.55146,0.89217,0.91613,0.96275,0.59876,1.51983,1.4118,0.02071,0.7625,1.28338,0.001328,0.001328,0.001328
114,915.26,1.43686,2.06633,0.16305,0.84591,1.52591,0.84685,0.96129,0.96386,0.56727,0.84116,0.95484,0.9571,0.60467,1.41453,1.43194,0.02824,0.8202,1.24417,0.001322,0.001322,0.001322
115,924.397,1.41387,2.08525,0.16282,0.82781,1.48533,0.85102,0.95821,0.95235,0.55288,0.85102,0.95821,0.95132,0.58338,1.4753,1.44525,0.03284,0.80074,1.29388,0.001316,0.001316,0.001316
116,932.108,1.43281,2.13586,0.1631,0.81644,1.49115,0.87603,0.91179,0.96211,0.58926,0.86983,0.90534,0.95437,0.59641,1.3743,1.44289,0.02287,0.7347,1.23911,0.00131,0.00131,0.00131
117,939.127,1.4494,2.00846,0.15939,0.82984,1.51367,0.89752,0.90406,0.95781,0.54565,0.89752,0.90406,0.9553,0.59938,1.54115,1.39572,0.02216,0.76976,1.2681,0.001304,0.001304,0.001304
118,946.157,1.43603,2.10003,0.16647,0.83974,1.48853,0.8817,0.91357,0.95129,0.57252,0.8817,0.91357,0.95333,0.59704,1.46234,1.4003,0.02199,0.7997,1.22622,0.001298,0.001298,0.001298
119,954.975,1.4222,2.05139,0.1694,0.82907,1.49411,0.86124,0.92903,0.96393,0.58149,0.85526,0.92258,0.95486,0.60664,1.42655,1.39929,0.02952,0.69006,1.24278,0.001292,0.001292,0.001292
120,961.898,1.38314,1.92471,0.15738,0.81641,1.463,0.87488,0.90224,0.96535,0.62641,0.87488,0.90224,0.96535,0.60482,1.25374,1.38255,0.02308,0.71709,1.17989,0.001286,0.001286,0.001286
121,970.056,1.39541,2.04464,0.16367,0.80811,1.47298,0.85184,0.92733,0.94514,0.57039,0.83824,0.92903,0.9353,0.58212,1.38478,1.39487,0.01994,0.81457,1.20742,0.00128,0.00128,0.00128
