epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
28,520.135,1.66527,2.78829,0.1915,1.05034,1.71212,0.86864,0.89592,0.95205,0.5393,0.86158,0.84329,0.92386,0.49759,1.5503,1.83323,0.03498,0.83873,1.3184,0.001838,0.001838,0.001838
29,536.663,1.69305,2.68227,0.19374,1.06766,1.72786,0.85091,0.88387,0.92553,0.49775,0.80815,0.83226,0.86539,0.47301,1.63363,1.84981,0.02585,1.57463,1.39311,0.001832,0.001832,0.001832
30,556.221,1.70354,2.69753,0.1994,1.06817,1.72554,0.83534,0.89032,0.92827,0.53122,0.81689,0.87742,0.89739,0.51505,1.56468,1.7692,0.0333,0.86214,1.34217,0.001826,0.001826,0.001826
31,573.41,1.66781,2.65265,0.19894,1.05597,1.68805,0.79457,0.84846,0.90576,0.51316,0.80062,0.85491,0.9197,0.51049,1.52868,1.67025,0.03432,1.23662,1.34006,0.00182,0.00182,0.00182
32,589.403,1.63214,2.65993,0.19473,1.04945,1.6832,0.75501,0.88387,0.89837,0.50604,0.74922,0.87742,0.88375,0.49567,1.50548,1.75606,0.0314,0.91989,1.32734,0.001814,0.001814,0.001814
33,607.681,1.62989,2.59875,0.19032,1.01982,1.658,0.85102,0.88448,0.94612,0.5143,0.85102,0.88448,0.94446,0.52869,1.63091,1.71058,0.02437,0.9865,1.36123,0.001808,0.001808,0.001808
34,628.916,1.63758,2.63477,0.19748,1.0416,1.66644,0.86427,0.84516,0.933,0.5035,0.86403,0.83871,0.92317,0.52504,1.6346,1.68173,0.03391,0.85335,1.3816,0.001802,0.001802,0.001802
35,644.094,1.63424,2.62958,0.17809,1.01869,1.68829,0.84667,0.90968,0.94031,0.50824,0.83048,0.89677,0.92533,0.52006,1.57324,1.6901,0.02908,1.18178,1.31797,0.001796,0.001796,0.001796
36,661.199,1.62911,2.60861,0.19491,1.02885,1.66012,0.87525,0.85161,0.94104,0.44026,0.86862,0.84516,0.93708,0.52404,1.8056,1.75019,0.02536,0.94271,1.45194,0.00179,0.00179,0.00179
37,675.396,1.62404,2.63821,0.19393,1,1.6776,0.82947,0.87742,0.91665,0.41965,0.79892,0.87152,0.90179,0.49866,1.87588,1.68093,0.02789,0.92213,1.49032,0.001784,0.001784,0.001784
38,697.526,1.62001,2.49682,0.18031,1.00277,1.65889,0.8602,0.92258,0.959,0.44833,0.85146,0.85806,0.91405,0.51924,1.76835,1.68479,0.02672,0.89919,1.44852,0.001778,0.001778,0.001778
39,713.18,1.61085,2.54624,0.18851,1.02781,1.69556,0.83053,0.90323,0.92963,0.41496,0.82033,0.89032,0.92013,0.50314,1.9026,1.69944,0.02215,0.99011,1.53506,0.001772,0.001772,0.001772
40,729.396,1.60082,2.5713,0.17345,0.99341,1.65573,0.84456,0.91143,0.95245,0.45193,0.83464,0.91182,0.93413,0.55083,1.83014,1.58561,0.02868,0.95513,1.45209,0.001766,0.001766,0.001766
41,745.791,1.60173,2.604,0.19528,0.99774,1.68222,0.84461,0.88387,0.93965,0.47059,0.83228,0.87097,0.91796,0.52642,1.71257,1.67937,0.03544,0.98977,1.40151,0.00176,0.00176,0.00176
42,768.154,1.58784,2.47718,0.18505,0.96835,1.63818,0.76481,0.90216,0.88022,0.34641,0.74841,0.88281,0.85088,0.45356,1.99539,1.76081,0.02267,2.41494,1.56858,0.001754,0.001754,0.001754
43,784.373,1.58562,2.45043,0.1842,0.9747,1.61991,0.8025,0.90323,0.89119,0.39452,0.80703,0.89032,0.87763,0.47667,1.83745,1.65678,0.02546,1.04215,1.46284,0.001748,0.001748,0.001748
44,801.133,1.59244,2.5575,0.17699,0.95496,1.61413,0.85916,0.89032,0.93729,0.50097,0.85293,0.88387,0.93633,0.57229,1.65077,1.49088,0.03024,0.824,1.36776,0.001742,0.001742,0.001742
45,817.934,1.60115,2.55508,0.17197,0.97027,1.61191,0.82781,0.92258,0.9447,0.57727,0.82781,0.92258,0.93046,0.52117,1.39587,1.75628,0.02955,0.77014,1.2892,0.001736,0.001736,0.001736
46,839,1.59131,2.49249,0.17805,0.9882,1.62836,0.83175,0.92903,0.92858,0.51034,0.82597,0.92258,0.91847,0.52668,1.57544,1.63255,0.02914,1.01751,1.31924,0.00173,0.00173,0.00173
47,855.502,1.58611,2.48625,0.16788,0.95582,1.62792,0.85508,0.87557,0.94247,0.42832,0.85073,0.85806,0.94054,0.54721,1.85718,1.58263,0.02174,1.41949,1.44681,0.001724,0.001724,0.001724
48,872.756,1.56113,2.50107,0.17817,0.9558,1.62128,0.86241,0.87742,0.94662,0.46107,0.86241,0.87742,0.94792,0.54855,1.77336,1.57713,0.02115,0.94516,1.41435,0.001718,0.001718,0.001718
49,889.647,1.56376,2.48308,0.16938,0.96436,1.59243,0.90024,0.85806,0.95605,0.48529,0.89879,0.85944,0.95802,0.57428,1.67657,1.54968,0.03563,0.80185,1.36077,0.001712,0.001712,0.001712
50,909.136,1.58642,2.55513,0.18302,0.98574,1.62991,0.85723,0.92967,0.94457,0.47991,0.85199,0.92844,0.92943,0.56279,1.75243,1.54024,0.02714,0.87276,1.39921,0.001706,0.001706,0.001706
51,925.93,1.56096,2.48408,0.17168,0.97083,1.59665,0.86045,0.91497,0.95723,0.52752,0.85452,0.90946,0.9474,0.58337,1.56587,1.50358,0.03237,0.82747,1.33769,0.0017,0.0017,0.0017
