epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
64,638.399,0.78817,1.3621,0.17945,0.50269,1.12638,0.89801,0.92258,0.96171,0.73895,0.88511,0.90968,0.95083,0.65576,0.87636,1.30402,0.04303,0.54511,1.06745,0.0015842,0.0015842,0.0015842
65,649.037,0.78224,1.39561,0.16934,0.5015,1.13793,0.88683,0.90968,0.96372,0.73258,0.85421,0.90968,0.93161,0.64113,0.89626,1.29713,0.02967,0.59593,1.08242,0.0015776,0.0015776,0.0015776
66,658.582,0.79893,1.36231,0.16132,0.50714,1.13321,0.82785,0.93548,0.94017,0.71246,0.81917,0.93525,0.9329,0.62487,0.89506,1.25769,0.02665,0.81126,1.06208,0.001571,0.001571,0.001571
67,669.322,0.79965,1.38301,0.1798,0.52109,1.14701,0.88741,0.92258,0.96293,0.69632,0.8666,0.90323,0.94513,0.63304,1.01893,1.39376,0.03462,0.65461,1.14917,0.0015644,0.0015644,0.0015644
68,679.025,0.80113,1.39194,0.17128,0.51215,1.1502,0.83697,0.9274,0.9522,0.73179,0.84272,0.93338,0.95552,0.63668,0.88582,1.28208,0.03379,0.54195,1.07506,0.0015578,0.0015578,0.0015578
69,688.266,0.78357,1.4049,0.16909,0.50542,1.13287,0.87134,0.91613,0.9562,0.73077,0.87134,0.91613,0.95357,0.64208,0.86687,1.27464,0.0386,0.54445,1.05998,0.0015512,0.0015512,0.0015512
70,697.864,0.76867,1.31669,0.16909,0.50163,1.11401,0.91412,0.89677,0.96509,0.7514,0.90755,0.89032,0.95359,0.66,0.85003,1.20931,0.03871,0.52021,1.05521,0.0015446,0.0015446,0.0015446
71,709.401,0.76873,1.33023,0.19033,0.50012,1.13737,0.88223,0.91825,0.96552,0.73836,0.88223,0.91825,0.96462,0.67504,0.85783,1.21164,0.03097,0.56164,1.05804,0.001538,0.001538,0.001538
72,718.788,0.75364,1.35431,0.17164,0.49969,1.12207,0.88773,0.90968,0.9527,0.73874,0.88144,0.90323,0.94703,0.67476,0.87544,1.25423,0.03636,0.55535,1.07295,0.0015314,0.0015314,0.0015314
73,728.054,0.79449,1.3685,0.17779,0.49485,1.13847,0.87734,0.93548,0.96521,0.74616,0.87129,0.92903,0.9542,0.6879,0.88383,1.21089,0.04498,0.52669,1.08033,0.0015248,0.0015248,0.0015248
74,737.554,0.79498,1.3489,0.16917,0.51344,1.1524,0.87639,0.91484,0.95594,0.74617,0.88257,0.9213,0.9623,0.67626,0.87706,1.23405,0.03458,0.54245,1.08985,0.0015182,0.0015182,0.0015182
75,749.008,0.75979,1.29228,0.15769,0.48305,1.11935,0.87715,0.92903,0.96406,0.72978,0.87085,0.92258,0.95232,0.68891,0.90467,1.1756,0.02918,0.58803,1.07115,0.0015116,0.0015116,0.0015116
76,757.452,0.75108,1.28885,0.16753,0.48576,1.10171,0.87212,0.94194,0.96157,0.75226,0.87212,0.94194,0.96157,0.68457,0.8545,1.26664,0.03455,0.51271,1.05145,0.001505,0.001505,0.001505
